,01_GEMM_001_12M,01_GEMM_001_18M,01_GEMM_001_24M,01_GEMM_001_30M,01_GEMM_001_36M,01_GEMM_001_48M,01_GEMM_001_60M,01_GEMM_006_12M,01_GEMM_006_18M,01_GEMM_006_24M,01_GEMM_006_30M,01_GEMM_006_36M,01_GEMM_006_48M,01_GEMM_006_72M,01_GEMM_006_84M,01_GEMM_009_12M,01_GEMM_009_18M,01_GEMM_009_24M,01_GEMM_009_30M,01_GEMM_009_36M,01_GEMM_009_48M,01_GEMM_009_60M,01_GEMM_009_72M,01_GEMM_009_84M,01_GEMM_011_12M,01_GEMM_011_18M,01_GEMM_011_24M,01_GEMM_011_30M,01_GEMM_011_36M,01_GEMM_011_48M,01_GEMM_011_60M,01_GEMM_011_72M,01_GEMM_011_84M,01_GEMM_014_12M,01_GEMM_014_18M,01_GEMM_014_24M,01_GEMM_014_30M,01_GEMM_014_36M,01_GEMM_014_48M,01_GEMM_016_18M,01_GEMM_016_24M,01_GEMM_016_30M,01_GEMM_016_36M,01_GEMM_016_48M,01_GEMM_019_12M,01_GEMM_019_18M,01_GEMM_019_24M,01_GEMM_019_30M,01_GEMM_019_36M,01_GEMM_019_48M,01_GEMM_019_60M,01_GEMM_026_12M,01_GEMM_026_18M,01_GEMM_026_24M,01_GEMM_026_30M,01_GEMM_026_36M,01_GEMM_026_48M,01_GEMM_026_60M,01_GEMM_041_12M,01_GEMM_041_18M,01_GEMM_041_24M,01_GEMM_041_30M,01_GEMM_052_12M,01_GEMM_052_18M,01_GEMM_052_24M,01_GEMM_052_30M,01_GEMM_052_36M,01_GEMM_052_48M,01_GEMM_052_60M,01_GEMM_053_12M,01_GEMM_053_18M,01_GEMM_053_24M,01_GEMM_057_12M,01_GEMM_057_18M,01_GEMM_057_24M,01_GEMM_057_30M,01_GEMM_057_36M,01_GEMM_057_48M,01_GEMM_060_12M,01_GEMM_060_24M,01_GEMM_060_30M,01_GEMM_060_36M,01_GEMM_060_48M,01_GEMM_060_60M,01_GEMM_061_12M,01_GEMM_061_18M,01_GEMM_061_24M,01_GEMM_061_30M,01_GEMM_061_36M,01_GEMM_061_48M,01_GEMM_061_60M,01_GEMM_061_72M,01_GEMM_062_12M,01_GEMM_062_18M,01_GEMM_062_24M,01_GEMM_062_30M,01_GEMM_062_36M,01_GEMM_062_48M,01_GEMM_068_12M,01_GEMM_068_18M,01_GEMM_068_24M,01_GEMM_068_30M,01_GEMM_068_36M,01_GEMM_068_48M,01_GEMM_068_60M,01_GEMM_079_12M,01_GEMM_079_18M,01_GEMM_079_24M,01_GEMM_079_30M,01_GEMM_079_36M,01_GEMM_079_48M,01_GEMM_079_60M,01_GEMM_081_12M,01_GEMM_081_18M,01_GEMM_085_12M,01_GEMM_085_24M,01_GEMM_093_12M,01_GEMM_093_18M,01_GEMM_102_18M,01_GEMM_102_24M,01_GEMM_102_30M,01_GEMM_105_12M,01_GEMM_105_18M,01_GEMM_105_24M,01_GEMM_105_30M,01_GEMM_105_36M,01_GEMM_105_48M,01_GEMM_106_12M,01_GEMM_106_18M,01_GEMM_106_30M,01_GEMM_106_36M,01_GEMM_106_48M,01_GEMM_109_12M,01_GEMM_109_18M,01_GEMM_109_24M,01_GEMM_109_30M,01_GEMM_109_36M,01_GEMM_119_12M,01_GEMM_119_18M,01_GEMM_119_24M,01_GEMM_128_12M,01_GEMM_128_18M,01_GEMM_128_24M,01_GEMM_128_30M,01_GEMM_128_36M,01_GEMM_128_48M,01_GEMM_128_60M,01_GEMM_139_12M,01_GEMM_139_18M,01_GEMM_150_12M,01_GEMM_150_18M,01_GEMM_150_24M,01_GEMM_150_30M,01_GEMM_150_36M,01_GEMM_150_48M,01_GEMM_151_12M,01_GEMM_151_18M,01_GEMM_151_24M,01_GEMM_151_30M,01_GEMM_151_36M,01_GEMM_151_48M,01_GEMM_151_54M,01_GEMM_152_12M,01_GEMM_152_18M,01_GEMM_152_24M,01_GEMM_152_30M,01_GEMM_152_36M,01_GEMM_152_48M,01_GEMM_152_54M,01_GEMM_154_12M,01_GEMM_154_18M,01_GEMM_154_24M,01_GEMM_154_36M,01_GEMM_154_48M,01_GEMM_154_60M,01_GEMM_175_12M,01_GEMM_175_18M,01_GEMM_175_24M,01_GEMM_175_30M,01_GEMM_175_36M,01_GEMM_175_48M,01_GEMM_179_12M,01_GEMM_179_18M,01_GEMM_179_24M,01_GEMM_179_30M,01_GEMM_179_36M,01_GEMM_179_48M
contig_39870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,297844,5072,0,8917,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,959,0,145,0,0,2732,81,0,978,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,3050,580,0,0,0,0,0,0,0,0,0,0,279,81,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0
contig_39880,0,1693,0,216,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,16618,677,0,1471,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,211,0,1055,2516,0,249,0,225,1167,659,0,2028,0,0,182,0,271,0,0,0,0,0,0,0,0,0,0,446,0,348,4129,590,0,0,0,0,0,0,0,470,0,0,55,0,285,71,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,0,215,798,0,0,0,0,0,0,0,0,1486,0,58,139,0,0,0,0,0,0,0,0
contig_39895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_39920,0,4465,0,0,1411,0,6298,523,0,0,281,346,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,50,0,28353,751,3987,2801,1412,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,1637,1653,400,0,0,0,0,0,0,0,0,0,0,0,156,1157,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,4266,4595,61,3114,2666,85,910,0,0,1484,4924,0,5475,81,0,1970,0,2369,3333,95,0,0,0,0,0,0,215,793,1590,4795,1999,10686,1962,0,0,0,0,0,0,338,0,0,0,0,0,0,437,67,0,0,0,8856,0,0,0,0,0,0,0,0,0,0,0,0,2773,0,0,729,1447,0,0,0,0,0,0,0,0,13235,0,192,1974,0,0,0,0,0,0,0,0
contig_39932,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_39939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,107,59,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_39959,0,816,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,934,0,0,0,0,0,127,0,0,0,565,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0
contig_39981,0,0,0,1516,122,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,959,139,125,0,0,0,0,722,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,12543,818,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
contig_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54188,1141,47522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,515,72,0
contig_4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,181,0,0,0,158,0,0,0,1729,395,0,0,0,0,0,0,0
contig_40015,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,23,0,0,0,0,1757,0,44,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,48,0,0,0,0,42,674,0,70,0,0,0,0,0,47,70,0,154,0,0,18,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,298,0,0,0,0,0,0,0,0
contig_40032,0,422,0,594,0,0,767,945,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,6490,0,6622,0,0,0,18645,1350,3566,0,3248,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,620,1629,0,412,4141,0,0,0,0,0,112,0,222,390,1440,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9130,0,0,0,0,0,3499,6755,0,2065,103,515,0,1330,4303,713,4565,1250,618,0,0,0,87,0,4037,0,0,0,0,0,0,0,0,188,764,4855,9525,4214,527,0,0,0,0,0,0,962,1832,0,1876,977,16463,1272,0,79,0,0,1708,10469,0,1014,0,0,0,0,550,0,0,0,0,0,861,0,0,77,2497,0,0,0,0,0,0,0,0,7300,0,0,2198,0,0,0,0,0,0,0,0
contig_40056,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,20,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12912,1606,10662,666,3781,803,0,0,0,0,0,0,174,0,0,0,0,516,163,0,0,0,0,0,0,0,0,5817,0,0,0,0,0,0,106,161,0,0,1260,73,0,0,7128,401,185,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0
contig_40064,0,890,601,0,0,0,24,0,0,259,95,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,0,0,939,121877,3041,0,0,0,6003,74,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,203,0,0,98,0,0,0,8515,0,81,0,0,30,0,0,0,0,0,8821,0,0,0,0,19322,0,0,0,0,0,2225,0,577,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40075,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,95,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,141,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,96,0,0,0,0,0,0,0,32,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,974,171,0,0,135,508,0,0,0,0,0,0,34,60
contig_40122,0,0,0,1517,465,1328,734,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,273,78,1637,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1723,0,0,0,0,0,0,0,543,2366,0,924,468,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,534,1284,0,0,33,0,2800,0,0,0,0,0,0,0,0,0,0,914,3314,0,193,3361,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,0,0,0,0,0
contig_40129,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,2079,0,0,0,378,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,28,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,43,0,0,0,0,0,0,0,0,0,0,119,243,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40147,0,0,7958,501,115,2719,0,0,0,0,841,2876,425,0,107,0,0,0,0,0,0,0,0,46,0,0,0,57993,0,0,813,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,18371,6890,0,0,0,0,0,0,127,0,0,242,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,21,0,0,0,0,325,550,7992,1353,1371,1863,0,0,0,0,0,0,102,0,0,0,536,247,0,0,0,0,0,0,0,4492,50,7757,0,0,0,0,0,0,0,0,0,0,899,1137,0,0,321,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,179,6794,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,88,0,0,0,7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,436,0,0,342,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,1856,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,177,552,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40175,0,0,2970,410,1552,0,0,8556,0,0,0,0,0,0,0,0,0,0,466,0,0,1592,0,4826,0,0,0,0,0,0,1152,210,0,0,0,0,0,0,0,0,4014,0,0,0,0,0,97,0,0,0,0,0,292,0,0,0,0,0,0,256,7205,3060,0,0,0,0,0,0,5973,0,0,3585,0,0,0,1728,0,0,73,0,0,0,0,0,0,2605,0,866,74905,0,0,38,19501,1796,0,0,0,0,0,0,7791,2183,0,4857,0,0,0,1250,0,0,0,1338,0,0,0,0,0,31590,0,0,0,0,0,0,0,6958,20597,0,0,0,41667,0,0,0,310,0,0,0,0,0,0,0,0,2211,277,0,4869,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,47,0,0,0,61,385,193,0,0,289,0,0,0,0,0,0,0,0,1608
contig_40200,1079,123,510,0,0,483,429,2909,1391,366,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,3888,0,0,131,838,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,152524,1241,0,0,0,0,0,0,0,0,11492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,404,0,0,0,0,0,321,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,675,0,0,0,10663,0,0,0,0,0,0,13823,9978,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,165,1373,0,0,0,0,0,0,172,0,0,0,0,0,497,0,0,0,1098,0,0,0,0,0,0,0,0,1388,0,81,0,0,0,0,0,0,0,0,0
contig_40204,0,1459,0,0,0,367,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,270318,2195,0,402,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,450,0,0,0,3723,0,215,31,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,1222,5975,9247,682,0,0,0,0,0,0,257,0,0,0,197,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40215,0,0,0,0,95,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333,0,1402,0,0,0,0,0,0,0,286,70,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,4428,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,1331,0,0,0,0,0,0,551,0,643,0,47,261,0,2890,2802,886,867,508,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1207,0,0,4535,244,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,2317,0,0,774,410,0,0,0,170,0,0,69,0,0,0,0,993,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,499,2383,0,0,0,0,0,0,0,0,0,0,68,176,0,0,0,0,0,0,0,0,0,485,0,61,105,0,178,0,3129,467,0,0,0,0,0,8340,805,6464,1832,6827,3560,0,0,0,1759,0,0,4386,0,6147,0,1527,0,753,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,1527,981,277,0,164,56,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,230,125,9423,0,0,3315,0,0,0,0,0,0,0,23
contig_40229,0,0,701,403,180,0,0,80,0,0,0,469,157,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,984,0,0,3486,0,0,0,0,0,39420,912,446,1440,2541,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,274,2102,682,0,0,0,0,0,0,0,0,0,590,0,472,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,397,0,935,0,89,0,0,0,413,1071,445,276,0,0,0,0,276,636,0,0,0,0,0,0,0,183,70,702,0,1092,1916,576,0,0,0,0,0,0,129,532,0,0,399,623,0,0,44,0,0,0,2712,0,0,0,0,0,0,273,0,0,0,0,0,417,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_40237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,32,66,0,0,1065,0,0,345,0,0,101,0,0,128,0,0,0,0,0,0,0,0,0,4507,0,0,16791,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,52,0,96,285,0,0,0,0,0,0,0,0
contig_40252,0,0,584,232,21,0,121,0,0,0,0,0,0,0,74,0,0,0,34,0,0,0,0,0,0,0,59,1069,0,0,3415,1060,0,0,0,0,0,0,192,0,0,0,0,1306,3512,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,3133,0,0,0,0,0,0,0,352,47,285,0,0,0,0,0,0,0,195,0,2883,2078,94,37,0,484,110,2925,199,18,32,17,0,8711,12004,293,5249,2914,554,458,0,0,0,640,0,0,0,0,681,0,984,0,750,0,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,477,3803,976,241,325,25,56,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,148,18819,0,294,3882,149,0,0,0,0,0,0,55
contig_40278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,2807,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,397,0,0,0,0,0,0,0,0,0,859,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0
